"jobName","logFile","filePath"," realFilePath","datasetFile","realDatasetFilePath","recordType"
"Jx_LABISIntegDWHSELOL01Extr19MODELECOM","MGTprdJx_LABISIntegDWHSELOL01Extr19MODELECOMlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrMODELECOM.ds"," ","CustomInput"
"Jx_LABISValidODSfOCTAV01ExtrCATEGGRE","MGTprdJx_LABISValidODSfOCTAV01ExtrCATEGGRElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAVTR_CATEGGRE.ds"," ","CustomInput"
"LABISChrgOCTAV06OCTAVT_IDE12ARCHIV","MGTprdLABISChrgOCTAV06OCTAVT_IDE12ARCHIVlog.txt","NaN","NaN","#ParRepTmp#ExtrOCTAV_IDE12ARCHIV.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans03TYPEMVT","MGTprdJx_LABISValidODSfSMA02Trans03TYPEMVTlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSMA02Trans03TYPEMVT.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA02Trans03TYPEMVT","MGTprdJx_LABISValidODSfSMA02Trans03TYPEMVTlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_TYPE_CREANCE.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA01Extr11SMATJ_CLI_CAT","MGTprdJx_LABISValidODSfSMA01Extr11SMATJ_CLI_CATlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_CLI_CAT.ds"," ","CustomInput"
"LABISExtrOCTAV01OCTAVT_PRDTPUB","MGTprdLABISExtrOCTAV01OCTAVT_PRDTPUBlog.txt","NaN","NaN","#ParRepTmp#ExtrOCTAVT_PRDTPUB.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL02Trans19TERRITOIRE","MGTprdJx_LABISValidODSfSELOL02Trans19TERRITOIRElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELOL02Trans19TERRITOIRE","MGTprdJx_LABISValidODSfSELOL02Trans19TERRITOIRElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL02Trans19TERRITOIRE.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR01Extr36_SAREFTR_UO","MGTprdJx_LABISValidODSfSELDR01Extr36_SAREFTR_UOlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr36_SAREFT_UO.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr29RECTRXALL","MGTprdJx_LABISValidODSfSELOL01Extr29RECTRXALLlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr29RECTRXALL.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr09SMATR_TYPE_ECRITURE","MGTprdJx_LABISValidODSfSMA01Extr09SMATR_TYPE_ECRITURElog.txt","NaN","NaN","#ParRepDataset#DS_SMA_TYPE_ECRITURE.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr20CONTRAT_ARTICLES","MGTprdJx_LABISValidODSfSELOL01Extr20CONTRAT_ARTICLESlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr20CONTRAT_ARTICLES.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr01TYPECONTRAT","MGTprdJx_LABISIntegDWHSELOL01Extr01TYPECONTRATlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrTYPECONTRAT.ds"," ","CustomInput"
"LABISChrgOCTAV01OCTAVT_PRDTPUB","MGTprdLABISChrgOCTAV01OCTAVT_PRDTPUBlog.txt","NaN","NaN","#ParRepTmp#ExtrOCTAVT_PRDTPUB.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans02ORGANISATION","MGTprdJx_LABISValidODSfSMA02Trans02ORGANISATIONlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSMA02Trans02ORGANISATION.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA02Trans02ORGANISATION","MGTprdJx_LABISValidODSfSMA02Trans02ORGANISATIONlog.txt","NaN","NaN","#ParRepDataset#DS_SAREF_UO.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans02ORGANISATION","MGTprdJx_LABISValidODSfSMA02Trans02ORGANISATIONlog.txt","NaN","NaN","#ParRepDataset#DS_SAREF_LIBUO.ds"," ","CustomOutput"
"Jx_LABISValidODSfOCTAV02Tran_OEUVDECLT","MGTprdJx_LABISValidODSfOCTAV02Tran_OEUVDECLTlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAVT_OEUVDECLT_T.ds"," ","CustomInput"
"Jx_LABISValidODSfOCTAV02Tran_OEUVDECLT","MGTprdJx_LABISValidODSfOCTAV02Tran_OEUVDECLTlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAV_OEUVDECLT.ds"," ","CustomOutput"
"Jx_LABISValidODSfOCTAV02Tran_OEUVDECLT","MGTprdJx_LABISValidODSfOCTAV02Tran_OEUVDECLTlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAV_TITRDECLT.ds"," ","CustomOutput"
"Jx_LABISValidODSfOCTAV02Tran_OEUVDECLT","MGTprdJx_LABISValidODSfOCTAV02Tran_OEUVDECLTlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAVT_GREOEUV.ds"," ","CustomOutput"
"Jx_LABISValidODSfCOPS02Trans04COMPTECLIENT","MGTprdJx_LABISValidODSfCOPS02Trans04COMPTECLIENTlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfCOPS01Extr01VFACTURE.ds"," ","CustomOutput"
"Jx_LABISValidODSfCOPS02Trans04COMPTECLIENT","MGTprdJx_LABISValidODSfCOPS02Trans04COMPTECLIENTlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfCOPS02Trans04COMPTECLIENT.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr12CTROFFRE","MGTprdJx_LABISValidODSfSELOL01Extr12CTROFFRElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr12CTROFFRE.ds"," ","CustomInput"
"Jx_LABISValidODSfPORTL00Init01ChargeCnxPortail","MGTprdJx_LABISValidODSfPORTL00Init01ChargeCnxPortaillog.txt","\(2)\(2)0\(1)\(3)file \(2)#ParRepSource#SocAndMndtrActifLastLogonTimestamp.csv\(2)0"," ","NaN","NaN","CustomOutput"
"Jx_LABISValidODSfSELDR01Extr28_HZ_LOCATIONS_ALL","MGTprdJx_LABISValidODSfSELDR01Extr28_HZ_LOCATIONS_ALLlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr28_HZ_LOCATIONS_ALL.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr15FNDLOOKUP","MGTprdJx_LABISValidODSfSELOL01Extr15FNDLOOKUPlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL02Trans01CONTRAT","MGTprdJx_LABISValidODSfSELOL02Trans01CONTRATlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr01CONTRAT_HEADER.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELOL02Trans01CONTRAT","MGTprdJx_LABISValidODSfSELOL02Trans01CONTRATlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL02Trans01CONTRAT.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL02Trans01CONTRAT","MGTprdJx_LABISValidODSfSELOL02Trans01CONTRATlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr02CONTRAT_TL.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELOL02Trans01CONTRAT","MGTprdJx_LABISValidODSfSELOL02Trans01CONTRATlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr19ROLECLI.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELOL01Extr11SSLIGCTREXEC","MGTprdJx_LABISValidODSfSELOL01Extr11SSLIGCTREXEClog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr11SSLIGCTREXEC.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr18TERRITOIRE","MGTprdJx_LABISIntegDWHSELOL01Extr18TERRITOIRElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrTERRITOIRE.ds"," ","CustomInput"
"Jx_LABISValidODSfOCTAV01ExtrOEUVAV","MGTprdJx_LABISValidODSfOCTAV01ExtrOEUVAVlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAV_OEUVAV.ds"," ","CustomInput"
"Jx_LABISValidODSfOCTAV01ExtrOEUV","MGTprdJx_LABISValidODSfOCTAV01ExtrOEUVAVlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAV_OEUV.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr22FACTURE","MGTprdJx_LABISIntegDWHSELOL01Extr22FACTURElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrFACTURE.ds"," ","CustomInput"
"LABISCommun03InitialiseTraitement","MGTprdSeqLABISProductionDMVRefSocietairelog.txt","\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#LABISSE_IDTRAIT_#ParIdTypeTraitement#.txt\(2)0"," ","NaN","NaN","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr29PAIEMENT","MGTprdJx_LABISIntegDWHSELOL01Extr29PAIEMENTlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrPAIEMENT.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR02Trans16CLASSIFICATION","MGTprdJx_LABISValidODSfSELDR02Trans16CLASSIFICATIONlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr30_HZ_CODE_ASSIGNMENTS.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans16CLASSIFICATION","MGTprdJx_LABISValidODSfSELDR02Trans16CLASSIFICATIONlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR02Trans16CLASSIFICATION.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR02Trans16CLASSIFICATION","MGTprdJx_LABISValidODSfSELDR02Trans16CLASSIFICATIONlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr31_HZ_CLASS_CATEGORIES.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans16CLASSIFICATION","MGTprdJx_LABISValidODSfSELDR02Trans16CLASSIFICATIONlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr32_AR_LOOKUP_TYPES.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans16CLASSIFICATION","MGTprdJx_LABISValidODSfSELDR02Trans16CLASSIFICATIONlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr33_AR_LOOKUPS.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans09CONTRAT","MGTprdJx_LABISValidODSfSMA02Trans09CONTRATlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSMA02Trans09CONTRAT.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA02Trans09CONTRAT","MGTprdJx_LABISValidODSfSMA02Trans09CONTRATlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_CLIENT.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans09CONTRAT","MGTprdJx_LABISValidODSfSMA02Trans09CONTRATlog.txt","NaN","NaN","#ParRepDataset#DS_SELDR_CORRESP_GSB_UO.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans09CONTRAT","MGTprdJx_LABISValidODSfSMA02Trans09CONTRATlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_SOUS_CLIENT.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans09CONTRAT","MGTprdJx_LABISValidODSfSMA02Trans09CONTRATlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_CLI_DEL.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans09CONTRAT","MGTprdJx_LABISValidODSfSMA02Trans09CONTRATlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_CLI_SYN.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELOL02Trans26STATUTANNOT","MGTprdJx_LABISValidODSfSELOL02Trans26STATUTANNOTlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELOL02Trans26STATUTANNOT","MGTprdJx_LABISValidODSfSELOL02Trans26STATUTANNOTlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL02Trans26STATUTANNOT.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL03Chrg31LIENCTRPAP","MGTprdJx_LABISIntegDWHSELOL03Chrg31LIENCTRPAPlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans20LIENCTRPAPIER.ds"," ","CustomOutput"
"Jx_LABISIntegDWHSELOL02Trans14LIGFACT","MGTprdJx_LABISIntegDWHSELOL02Trans14LIGFACTlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans14LIGFACT.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL02Trans14LIGFACT","MGTprdJx_LABISIntegDWHSELOL02Trans14LIGFACTlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrLIGFACT.ds"," ","CustomOutput"
"Jx_LABISValidODSfPORTL02Trans02DDEINT","MGTprdJx_LABISValidODSfPORTL02Trans02DDEINTlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfPORTL01Extr02DDEINT.ds"," ","CustomOutput"
"Jx_LABISValidODSfPORTL02Trans02DDEINT","MGTprdJx_LABISValidODSfPORTL02Trans02DDEINTlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfPORTL02Trans02DDEINT.ds"," ","CustomInput"
"Jx_LABISValidODSfPORTL02Trans02DDEINT","MGTprdJx_LABISValidODSfPORTL02Trans02DDEINTlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfPORTL01Extr08GROUPS.ds"," ","CustomOutput"
"Jx_LABISIntegDWHSELOL03Chrg19MODELECOM","MGTprdJx_LABISIntegDWHSELOL03Chrg19MODELECOMlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrMODELECOM.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELOL02Trans05CONTRATEXEC","MGTprdJx_LABISValidODSfSELOL02Trans05CONTRATEXEClog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr07CTREXEC_HEADER.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELOL02Trans05CONTRATEXEC","MGTprdJx_LABISValidODSfSELOL02Trans05CONTRATEXEClog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL02Trans05CONTRATEXEC.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL02Trans05CONTRATEXEC","MGTprdJx_LABISValidODSfSELOL02Trans05CONTRATEXEClog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr08CTREXEC_TL.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELOL02Trans05CONTRATEXEC","MGTprdJx_LABISValidODSfSELOL02Trans05CONTRATEXEClog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr09CTREXEC_ROLES.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELOL02Trans05CONTRATEXEC","MGTprdJx_LABISValidODSfSELOL02Trans05CONTRATEXEClog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr20CONTRAT_ARTICLES.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELOL01Extr03REFCTRPAPIER","MGTprdJx_LABISValidODSfSELOL01Extr03REFCTRPAPIERlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr03REFCTRPAPIER.ds"," ","CustomInput"
"Jx_LABISValidODSfOSCAR02Trans13ADRESSES","MGTprdJx_LABISValidODSfOSCAR02Trans13ADRESSESlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr13ADRPERS.ds"," ","CustomOutput"
"Jx_LABISValidODSfOSCAR02Trans13ADRESSES","MGTprdJx_LABISValidODSfOSCAR02Trans13ADRESSESlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans13ADRESSES.ds"," ","CustomInput"
"LABISExtrOCTAV01OCTAVTR_GREMUS","MGTprdLABISExtrOCTAV01OCTAVTR_GREMUSlog.txt","NaN","NaN","#ParRepTmp#ExtrOCTAVTR_GREMUS.ds"," ","CustomInput"
"LABISProductionDMVertica02ExtrConnexionVertica","MGTprdSeqLABISProductionDMPENEFCAVerticaCopylog.txt","\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#ListeCnxVertica.txt\(2)0"," ","NaN","NaN","CustomInput"
"LABISProductionDMPENEFCAVertica01ExtrListeRion","MGTprdSeqLABISProductionDMPENEFCAVerticaCopylog.txt","\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#ListeRionVerticaCA.txt\(2)0"," ","NaN","NaN","CustomInput"
"Jx_LABISValidODSfSELOL01Extr32TYPEPAIEMT","MGTprdJx_LABISValidODSfSELOL01Extr32TYPEPAIEMTlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr32TYPEPAIEMT.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr01CONTRAT_HEADER","MGTprdJx_LABISValidODSfSELOL01Extr01CONTRAT_HEADERlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr01CONTRAT_HEADER.ds"," ","CustomInput"
"Jx_LABISValidODSfOCTAV01ExtrROLADDECLT","MGTprdJx_LABISValidODSfOCTAV01ExtrROLADDECLTlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAVT_ROLADDECLT.ds"," ","CustomInput"
"Jx_LABISValidODSfPORTL02Trans04PAIEMTSELDR","MGTprdJx_LABISValidODSfPORTL02Trans04PAIEMTSELDRlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfPORTL01Extr05RECEIPTS.ds"," ","CustomOutput"
"Jx_LABISValidODSfPORTL02Trans04PAIEMTSELDR","MGTprdJx_LABISValidODSfPORTL02Trans04PAIEMTSELDRlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfPORTL02Trans04PAIEMTSELDR.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL02Trans13FACTURE","MGTprdJx_LABISIntegDWHSELOL02Trans13FACTURElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans13FACTURE.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL02Trans13FACTURE","MGTprdJx_LABISIntegDWHSELOL02Trans13FACTURElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrFACTURE.ds"," ","CustomOutput"
"Jx_LABISValidODSfOSCAR01Extr12NOM","MGTprdJx_LABISValidODSfOSCAR01Extr12NOMlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr12NOM.ds"," ","CustomInput"
"Jx_LABISValidODSfOCTAV01ExtrADDECLT","MGTprdJx_LABISValidODSfOCTAV01ExtrADDECLTlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAV_ADDECLT.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR02Trans02MOYENDIFFUSION","MGTprdJx_LABISValidODSfSELDR02Trans02MOYENDIFFUSIONlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans02MOYENDIFFUSION","MGTprdJx_LABISValidODSfSELDR02Trans02MOYENDIFFUSIONlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR02Trans02APPAREILDIFFUSION.ds","/export/home/dsprd1/applications/mgt/labis/datastage/dataset/Ds_LABISValidODSfSELDR02Trans02APPAREILDIFFUSION.ds","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr12OFFRESNOUVELLES","MGTprdJx_LABISIntegDWHSELOL01Extr12OFFRESNOUVELLESlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrOFFRESNOUVELLES.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr20SMAT_CREANCE","MGTprdJx_LABISValidODSfSMA01Extr20SMAT_CREANCElog.txt","NaN","NaN","#ParRepDataset#DS_SMA_CREANCE.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr04SMATR_RESEAU","MGTprdJx_LABISValidODSfSMA01Extr04SMATR_RESEAUlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_RESEAU.ds"," ","CustomInput"
"LABISChrgOCTAV01OCTAVT_NOMPARTPT","MGTprdLABISChrgOCTAV01OCTAVT_NOMPARTPTlog.txt","NaN","NaN","#ParRepTmp#ExtrOCTAVT_NOMPARTPT.ds","/export/home/dsprd1/applications/mgt/labis/datastage/tmp/ExtrOCTAVT_NOMPARTPT.ds","CustomOutput"
"Jx_LABISIntegDWHSELOL02Trans03CTREXEC","MGTprdJx_LABISIntegDWHSELOL02Trans03CTREXEClog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans03CTREXEC_Rejet.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL02Trans03CTREXEC","MGTprdJx_LABISIntegDWHSELOL02Trans03CTREXEClog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans03CTREXEC.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL02Trans03CTREXEC","MGTprdJx_LABISIntegDWHSELOL02Trans03CTREXEClog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrCTREXEC.ds"," ","CustomOutput"
"LABISChrgOCTAV01OCTAVTR_GREMUS","MGTprdLABISChrgOCTAV01OCTAVTR_GREMUSlog.txt","NaN","NaN","#ParRepTmp#ExtrOCTAVTR_GREMUS.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR01Extr39_HIER_UO","MGTprdJx_LABISValidODSfSELDR01Extr39_HIER_UOlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr39_HIER_UO.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR01Extr09TDFLETTRAGE","MGTprdJx_LABISValidODSfSELDR01Extr09TDFLETTRAGElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr09TDFLETTRAGE.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR01Extr02TDFFACTURE","MGTprdJx_LABISValidODSfSELDR01Extr02TDFFACTURElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr02TDFFACTURE.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr14CPTCLI","MGTprdJx_LABISValidODSfSELOL01Extr14CPTCLIlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr14CPTCLI.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL02Trans16JCTRCPTCLI","MGTprdJx_LABISValidODSfSELOL02Trans16JCTRCPTCLIlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr18JCTRCPTCLI.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELOL02Trans16JCTRCPTCLI","MGTprdJx_LABISValidODSfSELOL02Trans16JCTRCPTCLIlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL02Trans16JCTRCPTCLI.ds"," ","CustomInput"
"Jx_LABISValidODSfOCTAV01ExtrTYPOEUV","MGTprdJx_LABISValidODSfOCTAV01ExtrTYPOEUVlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAVTR_TYPOEUV.ds"," ","CustomInput"
"LABISExtrOCTAV01OCTAVT_TITRDECLT","MGTprdLABISExtrOCTAV01OCTAVT_TITRDECLTlog.txt","NaN","NaN","#ParRepTmp#ExtrOCTAVT_TITRDECLT.ds"," ","CustomInput"
"Jx_LABISValidODSfOSCAR01Extr13ADRPERS","MGTprdJx_LABISValidODSfOSCAR01Extr13ADRPERSlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr13ADRPERS.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL02Trans10CPTCLI","MGTprdJx_LABISValidODSfSELOL02Trans10CPTCLIlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr14CPTCLI.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELOL02Trans10CPTCLI","MGTprdJx_LABISValidODSfSELOL02Trans10CPTCLIlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL02Trans10CPTCLI.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr15SMATJ_RES_CLI","MGTprdJx_LABISValidODSfSMA01Extr15SMATJ_RES_CLIlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_RES_CLI.ds"," ","CustomInput"
"LABISChrgOCTAV01OCTAVT_SERIE","MGTprdLABISChrgOCTAV01OCTAVT_SERIElog.txt","NaN","NaN","#ParRepTmp#ExtrOCTAVT_SERIE.ds"," ","CustomOutput"
"Jx_LABISValidODSfOSCAR01Extr08COAD","MGTprdJx_LABISValidODSfOSCAR01Extr08COADlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr08COAD.ds"," ","CustomInput"
"LABISValidODSfPENEFCAMCP10DEDR","MGTprdLABISValidODSfPENEFCAMCP10DEDRlog.txt","NaN","NaN","#ParRepDataset#LABISValidODSfPENEFCAMCP.ds"," ","CustomInput"
"Jx_LABISValidODSfCOPS01Extr05VLETTRAGE","MGTprdJx_LABISValidODSfCOPS01Extr05VLETTRAGElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfCOPS01Extr05VLETTRAGE.ds"," ","CustomInput"
"LABISProductionDMVertica02ExtrConnexionVertica","MGTprdLABISProductionDMVertica02ExtrConnexionVerticalog.txt","\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#ListeCnxVertica.txt\(2)0"," ","NaN","NaN","CustomInput"
"Jx_LABISValidODSfCOPS01Extr07TYPE_DROIT","MGTprdJx_LABISValidODSfCOPS01Extr07TYPE_DROITlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfCOPS01Extr07TYPE_DROIT.ds"," ","CustomInput"
"Jx_LABISValidODSfOSCAR01Extr21ADRELEC","MGTprdJx_LABISValidODSfOSCAR01Extr21ADRELEClog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr21ADRELEC.ds"," ","CustomInput"
