fichierCSV,Job,EventId,MsgID,Message
FF_OSCAR_Orchestres_SELDR,SOC-OSCARprdBatch__OSCARExtrOrchPourSeldr,4275,IIS-DSTAGE-RUN-I-0019,['\tBatch::OSCARExtrOrchPourSeldr..JobControl (+++++ Routine STECHEcritureJournal): ----------Creation du fichier final (FF_OSCAR_Orchestres_SELDR_20190527.csv)']
FF_OSCAR_Orchestres_SELDR,SOC-OSCARprdBatch__OSCARExtrOrchPourSeldr,4305,IIS-DSTAGE-RUN-I-0019,['\tBatch::OSCARExtrOrchPourSeldr..JobControl (##### Routine STECHConcatenationUnix): cat /work/home/dsprd1/applications/soc/oscar/datastage/temp/FF_OSCAR_ExtrOrchPourSeldr_TRAV_CARTOUCHEDEBUT /work/home/dsprd1/applications/soc/oscar/datastage/temp/FF_OSCAR_ExtrOrchPourSeldr_TRAV_EXTRORCH > /work/home/dsprd1/applications/soc/oscar/datastage/source/FF_OSCAR_Orchestres_SELDR_20190527.csv']
FF_OSCAR_Orchestres_SELDR,SOC-OSCARprdBatch__OSCARExtrOrchPourSeldr,4307,IIS-DSTAGE-RUN-I-0019,['\tBatch::OSCARExtrOrchPourSeldr..JobControl (+++++ Routine STECHEcritureJournal): Conversion du fichier FF_OSCAR_Orchestres_SELDR_20190527.csv genere : UTF-8 => ISO-8859-15']
FF_OSCAR_Orchestres_SELDR,SOC-OSCARprdBatch__OSCARExtrOrchPourSeldr,4310,IIS-DSTAGE-RUN-I-0019,"[""\tBatch::OSCARExtrOrchPourSeldr..JobControl (+++++ Routine STECHEcritureJournal): Envoi du fichier des orchestres sur la machine ERP et d'un mail à l'équipe ERP - [/work/home/dsprd1/applications/soc/oscar/datastage/source/FF_OSCAR_Orchestres_SELDR_20190527.csv] -> [ERPPB1] [/usr9/speslprd/resource/SELDR/entree/EBSFAP_in/recu/FF_OSCAR_Orchestres_SELDR_20190527.csv]""]"
FF_OSCAR_Orchestres_SELDR,SOC-OSCARprdBatch__OSCARExtrOrchPourSeldr,4311,IIS-DSTAGE-RUN-I-0019,"[""\tBatch::OSCARExtrOrchPourSeldr..JobControl (Script Lance :): sh /work/home/dsprd1/applications/stech/datastage/STECH_TransfertFtp_v2.sh 1 ERPPB1 appslprd 'appslprd' '/work/home/dsprd1/applications/soc/oscar/datastage/source/FF_OSCAR_Orchestres_SELDR_20190527.csv' '/usr9/speslprd/resource/SELDR/entree/EBSFAP_in/recu/FF_OSCAR_Orchestres_SELDR_20190527.csv' 'ascii' /work/home/dsprd1/applications/soc/oscar/datastage/ftp/ ENV""]"
FF_OSCAR_Orchestres_SELDR,SOC-OSCARprdBatch__OSCARExtrOrchPourSeldr,4313,IIS-DSTAGE-RUN-I-0019,"[""\tBatch::OSCARExtrOrchPourSeldr..JobControl (Routine STECHTransfertFtpV2): Rapport d'exécution : "", '* -------------------------------------------------------------------- *', '\t  STECH_TransfertFtp_v2             Date : 27/05/2019 21:00        ', '\t  pid : [23217]    choix : 1 ERPPB1 ***** ***** /work/home/dsprd1/applications/soc/oscar/datastage/source/FF_OSCAR_Orchestres_SELDR_20190527.csv /usr9/speslprd/resource/SELDR/entree/EBSFAP_in/recu/FF_OSCAR_Orchestres_SELDR_20190527.csv ascii /work/home/dsprd1/applications/soc/oscar/datastage/ftp/ ENV', '\t   EXECUTION en mode automatique par cron', '\t* -------------------------------------------------------------------- *', '\t\\n\\t... Transfert FTP termine, Date : 27/05/2019 21:00', '\t* -------------------------------------------------------------------- *']"
FF_OSCAR_Orchestres_SELDR,SOC-OSCARprdBatch__OSCARExtrOrchPourSeldr,4314,IIS-DSTAGE-RUN-I-0019,"['\tBatch::OSCARExtrOrchPourSeldr..JobControl (@@@@@ MAIL): Mail envoyé', 'Destinataire: heloise.varet@sacem.fr,andre.abhay@sacem.fr,patrice.haidant@sacem.fr', 'Sujet: OSCAR - ExtrOrchPourSeldr - Fichier des orchestres disponible', ""Contenu: Création d'un fichier des orchestres pour SELDR"", '', '\tUn fichier des orchestres a été transféré sur : ', '', '\tLa machine = ERPPB1', '\tDans le répertoire = /usr9/speslprd/resource/SELDR/entree/EBSFAP_in/recu/', ""\tAyant pour nom = FF_OSCAR_Orchestres_SELDR_20190527.csv (Nombre d'orchestres extraits = 7983)""]"
FF_OSCAR_ExtrOrchPourSeldr_TMP_CARTOUCHEDEBUT,SOC-OSCARprdBatch__OSCARExtrOrchPourSeldr,4278,IIS-DSTAGE-RUN-I-0034,"['\tBatch::OSCARExtrOrchPourSeldr -> (STECHCartoucheDebutBatch.ExtrOrchPourSeldr): Job run requested', '\tMode (row/warn limits) = 0/50', '\tJob Parameters --->', '\tParPentagramme=OSCAR', '\tParAction=Extraction des orchestres pour SELDR', '\tParDescFic1=Extraction des orchestres de la base OSCAR', '\tParDescFic2=', '\tParDescFic3=', '\tParRepDest=/work/home/dsprd1/applications/soc/oscar/datastage/temp/', '\tParFicDest=FF_OSCAR_ExtrOrchPourSeldr_TMP_CARTOUCHEDEBUT', '\tDSJobController=Batch::OSCARExtrOrchPourSeldr']"
FF_OSCAR_ExtrOrchPourSeldr_TMP_CARTOUCHEDEBUT,SOC-OSCARprdBatch__OSCARExtrOrchPourSeldr,4285,IIS-DSTAGE-RUN-I-0019,['\tBatch::OSCARExtrOrchPourSeldr..JobControl (##### Routine STECHConcatenationUnix): cat /work/home/dsprd1/applications/soc/oscar/datastage/temp/FF_OSCAR_ExtrOrchPourSeldr_TMP_CARTOUCHEDEBUT /work/home/dsprd1/applications/soc/oscar/datastage/temp/FF_OSCAR_ExtrOrchPourSeldr_TMP_Entete > /work/home/dsprd1/applications/soc/oscar/datastage/temp/FF_OSCAR_ExtrOrchPourSeldr_TRAV_CARTOUCHEDEBUT']
FF_OSCAR_ExtrOrchPourSeldr_TRAV_EXTRORCH,SOC-OSCARprdBatch__OSCARExtrOrchPourSeldr,4289,IIS-DSTAGE-RUN-I-0034,"['\tBatch::OSCARExtrOrchPourSeldr -> (OSCARExtrOrchPourSeldrOraFfOrch): Job run requested', '\tMode (row/warn limits) = 0/50', '\tJob Parameters --->', '\tParPentagramme=OSCAR', '\tParIdTraitement=ExtrOrchPourSeldr', '\tParBaseOSCAR=POSCAR', '\tParUserOSCAR=OSCAR_APP', '\tParPwdOSCAR=********', '\tParRepTmp=/work/home/dsprd1/applications/soc/oscar/datastage/temp/', '\tParNomFicOrchSeldr=FF_OSCAR_ExtrOrchPourSeldr_TRAV_EXTRORCH', '\tDSJobController=Batch::OSCARExtrOrchPourSeldr']"
FF_OSCAR_ExtrOrchPourSeldr_TRAV_EXTRORCH,SOC-OSCARprdBatch__OSCARExtrOrchPourSeldr,4298,IIS-DSTAGE-RUN-I-0034,"['\tBatch::OSCARExtrOrchPourSeldr -> (STECHCartoucheFinBatch.ExtrOrchPourSeldr): Job run requested', '\tMode (row/warn limits) = 0/50', '\tJob Parameters --->', '\tParPentagramme=OSCAR', '\tParNbLigDon=7983', '\tParRepDest=/work/home/dsprd1/applications/soc/oscar/datastage/temp/', '\tParFicDest=FF_OSCAR_ExtrOrchPourSeldr_TRAV_EXTRORCH', '\tDSJobController=Batch::OSCARExtrOrchPourSeldr']"
FF_OSCAR_ExtrOrchPourSeldr_TRAV_EXTRORCH,SOC-OSCARprdBatch__OSCARExtrOrchPourSeldr,4305,IIS-DSTAGE-RUN-I-0019,['\tBatch::OSCARExtrOrchPourSeldr..JobControl (##### Routine STECHConcatenationUnix): cat /work/home/dsprd1/applications/soc/oscar/datastage/temp/FF_OSCAR_ExtrOrchPourSeldr_TRAV_CARTOUCHEDEBUT /work/home/dsprd1/applications/soc/oscar/datastage/temp/FF_OSCAR_ExtrOrchPourSeldr_TRAV_EXTRORCH > /work/home/dsprd1/applications/soc/oscar/datastage/source/FF_OSCAR_Orchestres_SELDR_20190527.csv']
FF_Adresse_So0512,SOC-OSCARprdBatch__OSCARDechrgDbSoc,3965,IIS-DSTAGE-RUN-I-0070,"['\tStarting Job Batch::OSCARDechrgDbSoc.', '\tParPentagramme = OSCAR', '\tParIdTraitement = DechrgDbSoc', '\tParRepHash = /work/home/dsprd1/applications/soc/oscar/datastage/hash/', '\tParBaseOSCAR = POSCAR', '\tParUserOSCAR = OSCAR_APP', '\tParPwdOSCAR = ********', '\tParRepSocle = /work/home/dsprd1/applications/stech/datastage/', '\tParRepTmp = /work/home/dsprd1/applications/soc/oscar/datastage/temp/', '\tParRepLog = /work/home/dsprd1/applications/soc/oscar/datastage/log/', '\tParMailLstDiff = log.unix@sacem.fr', '\tParMailEquipeSA = log.unix@sacem.fr', '\tParEtapeTraitement = INIT ', '\tParNomPersSo0510 = FF_Pers_So0510', '\tParNomCarriereSo0511 = FF_Carriere_So0511', '\tParNomAdresseSo0512 = FF_Adresse_So0512', '\tParNomNumTelSo0513 = FF_Telephone_So0513', '\tParNomAyantDroitSo0514 = FF_AyantDroit_So0514', '\tParNomApportSo0519 = FF_Apport_So0519', '\tParNomPersSo0510Nx = M/13/F50/20/SO0510', '\tParNomCarriereSo0511Nx = M/13/F50/20/SO0511', '\tParNomAdresseSo0512Nx = M/13/F50/20/SO0512', '\tParNomNumTelSo0513Nx = M/13/F50/20/SO0513', '\tParNomAyantDroitSo0514Nx = M/13/F50/20/SO0514', '\tParNomApportSo0519Nx = M/13/F50/20/SO0519', '\tParRepDbsoc = /work/home/dsprd1/applications/soc/oscar/datastage/fichier/dbsoc/', '\tParRepNx = /work/home/dsprd1/applications/soc/oscar/datastage/nx/', '\tParSiteNx = MCPPROD', '\tParUserNx = EXP', '\tParNomPackNx = RE', '\tParScriptTransfertNx = STECH_TransUnixNx_v1.sh', '\tDSJobController = SeqOSCARDechrgDbSoc']"
FF_Adresse_So0512,SOC-OSCARprdBatch__OSCARDechrgDbSoc,4038,IIS-DSTAGE-RUN-I-0019,['\tBatch::OSCARDechrgDbSoc..JobControl (+++++ Routine STECHEcritureJournal): Transfert Unix->NX : [FF_Adresse_So0512] -> [(EXP)M/13/F50/20/SO0512/FTPDATA/147 ON RE]']
FF_Telephone_So0513,SOC-OSCARprdBatch__OSCARDechrgDbSoc,3965,IIS-DSTAGE-RUN-I-0070,"['\tStarting Job Batch::OSCARDechrgDbSoc.', '\tParPentagramme = OSCAR', '\tParIdTraitement = DechrgDbSoc', '\tParRepHash = /work/home/dsprd1/applications/soc/oscar/datastage/hash/', '\tParBaseOSCAR = POSCAR', '\tParUserOSCAR = OSCAR_APP', '\tParPwdOSCAR = ********', '\tParRepSocle = /work/home/dsprd1/applications/stech/datastage/', '\tParRepTmp = /work/home/dsprd1/applications/soc/oscar/datastage/temp/', '\tParRepLog = /work/home/dsprd1/applications/soc/oscar/datastage/log/', '\tParMailLstDiff = log.unix@sacem.fr', '\tParMailEquipeSA = log.unix@sacem.fr', '\tParEtapeTraitement = INIT ', '\tParNomPersSo0510 = FF_Pers_So0510', '\tParNomCarriereSo0511 = FF_Carriere_So0511', '\tParNomAdresseSo0512 = FF_Adresse_So0512', '\tParNomNumTelSo0513 = FF_Telephone_So0513', '\tParNomAyantDroitSo0514 = FF_AyantDroit_So0514', '\tParNomApportSo0519 = FF_Apport_So0519', '\tParNomPersSo0510Nx = M/13/F50/20/SO0510', '\tParNomCarriereSo0511Nx = M/13/F50/20/SO0511', '\tParNomAdresseSo0512Nx = M/13/F50/20/SO0512', '\tParNomNumTelSo0513Nx = M/13/F50/20/SO0513', '\tParNomAyantDroitSo0514Nx = M/13/F50/20/SO0514', '\tParNomApportSo0519Nx = M/13/F50/20/SO0519', '\tParRepDbsoc = /work/home/dsprd1/applications/soc/oscar/datastage/fichier/dbsoc/', '\tParRepNx = /work/home/dsprd1/applications/soc/oscar/datastage/nx/', '\tParSiteNx = MCPPROD', '\tParUserNx = EXP', '\tParNomPackNx = RE', '\tParScriptTransfertNx = STECH_TransUnixNx_v1.sh', '\tDSJobController = SeqOSCARDechrgDbSoc']"
FF_Telephone_So0513,SOC-OSCARprdBatch__OSCARDechrgDbSoc,4040,IIS-DSTAGE-RUN-I-0019,['\tBatch::OSCARDechrgDbSoc..JobControl (+++++ Routine STECHEcritureJournal): Transfert Unix->NX : [FF_Telephone_So0513] -> [(EXP)M/13/F50/20/SO0513/FTPDATA/147 ON RE]']
FF_AyantDroit_So0514,SOC-OSCARprdBatch__OSCARDechrgDbSoc,3965,IIS-DSTAGE-RUN-I-0070,"['\tStarting Job Batch::OSCARDechrgDbSoc.', '\tParPentagramme = OSCAR', '\tParIdTraitement = DechrgDbSoc', '\tParRepHash = /work/home/dsprd1/applications/soc/oscar/datastage/hash/', '\tParBaseOSCAR = POSCAR', '\tParUserOSCAR = OSCAR_APP', '\tParPwdOSCAR = ********', '\tParRepSocle = /work/home/dsprd1/applications/stech/datastage/', '\tParRepTmp = /work/home/dsprd1/applications/soc/oscar/datastage/temp/', '\tParRepLog = /work/home/dsprd1/applications/soc/oscar/datastage/log/', '\tParMailLstDiff = log.unix@sacem.fr', '\tParMailEquipeSA = log.unix@sacem.fr', '\tParEtapeTraitement = INIT ', '\tParNomPersSo0510 = FF_Pers_So0510', '\tParNomCarriereSo0511 = FF_Carriere_So0511', '\tParNomAdresseSo0512 = FF_Adresse_So0512', '\tParNomNumTelSo0513 = FF_Telephone_So0513', '\tParNomAyantDroitSo0514 = FF_AyantDroit_So0514', '\tParNomApportSo0519 = FF_Apport_So0519', '\tParNomPersSo0510Nx = M/13/F50/20/SO0510', '\tParNomCarriereSo0511Nx = M/13/F50/20/SO0511', '\tParNomAdresseSo0512Nx = M/13/F50/20/SO0512', '\tParNomNumTelSo0513Nx = M/13/F50/20/SO0513', '\tParNomAyantDroitSo0514Nx = M/13/F50/20/SO0514', '\tParNomApportSo0519Nx = M/13/F50/20/SO0519', '\tParRepDbsoc = /work/home/dsprd1/applications/soc/oscar/datastage/fichier/dbsoc/', '\tParRepNx = /work/home/dsprd1/applications/soc/oscar/datastage/nx/', '\tParSiteNx = MCPPROD', '\tParUserNx = EXP', '\tParNomPackNx = RE', '\tParScriptTransfertNx = STECH_TransUnixNx_v1.sh', '\tDSJobController = SeqOSCARDechrgDbSoc']"
FF_AyantDroit_So0514,SOC-OSCARprdBatch__OSCARDechrgDbSoc,4042,IIS-DSTAGE-RUN-I-0019,['\tBatch::OSCARDechrgDbSoc..JobControl (+++++ Routine STECHEcritureJournal): Transfert Unix->NX : [FF_AyantDroit_So0514] -> [(EXP)M/13/F50/20/SO0514/FTPDATA/147 ON RE]']
FF_Pers_So0510,SOC-OSCARprdBatch__OSCARDechrgDbSoc,3965,IIS-DSTAGE-RUN-I-0070,"['\tStarting Job Batch::OSCARDechrgDbSoc.', '\tParPentagramme = OSCAR', '\tParIdTraitement = DechrgDbSoc', '\tParRepHash = /work/home/dsprd1/applications/soc/oscar/datastage/hash/', '\tParBaseOSCAR = POSCAR', '\tParUserOSCAR = OSCAR_APP', '\tParPwdOSCAR = ********', '\tParRepSocle = /work/home/dsprd1/applications/stech/datastage/', '\tParRepTmp = /work/home/dsprd1/applications/soc/oscar/datastage/temp/', '\tParRepLog = /work/home/dsprd1/applications/soc/oscar/datastage/log/', '\tParMailLstDiff = log.unix@sacem.fr', '\tParMailEquipeSA = log.unix@sacem.fr', '\tParEtapeTraitement = INIT ', '\tParNomPersSo0510 = FF_Pers_So0510', '\tParNomCarriereSo0511 = FF_Carriere_So0511', '\tParNomAdresseSo0512 = FF_Adresse_So0512', '\tParNomNumTelSo0513 = FF_Telephone_So0513', '\tParNomAyantDroitSo0514 = FF_AyantDroit_So0514', '\tParNomApportSo0519 = FF_Apport_So0519', '\tParNomPersSo0510Nx = M/13/F50/20/SO0510', '\tParNomCarriereSo0511Nx = M/13/F50/20/SO0511', '\tParNomAdresseSo0512Nx = M/13/F50/20/SO0512', '\tParNomNumTelSo0513Nx = M/13/F50/20/SO0513', '\tParNomAyantDroitSo0514Nx = M/13/F50/20/SO0514', '\tParNomApportSo0519Nx = M/13/F50/20/SO0519', '\tParRepDbsoc = /work/home/dsprd1/applications/soc/oscar/datastage/fichier/dbsoc/', '\tParRepNx = /work/home/dsprd1/applications/soc/oscar/datastage/nx/', '\tParSiteNx = MCPPROD', '\tParUserNx = EXP', '\tParNomPackNx = RE', '\tParScriptTransfertNx = STECH_TransUnixNx_v1.sh', '\tDSJobController = SeqOSCARDechrgDbSoc']"
FF_Pers_So0510,SOC-OSCARprdBatch__OSCARDechrgDbSoc,4034,IIS-DSTAGE-RUN-I-0019,['\tBatch::OSCARDechrgDbSoc..JobControl (+++++ Routine STECHEcritureJournal): Transfert Unix->NX : [FF_Pers_So0510] -> [(EXP)M/13/F50/20/SO0510/FTPDATA/147 ON RE]']
FF_Carriere_So0511,SOC-OSCARprdBatch__OSCARDechrgDbSoc,3965,IIS-DSTAGE-RUN-I-0070,"['\tStarting Job Batch::OSCARDechrgDbSoc.', '\tParPentagramme = OSCAR', '\tParIdTraitement = DechrgDbSoc', '\tParRepHash = /work/home/dsprd1/applications/soc/oscar/datastage/hash/', '\tParBaseOSCAR = POSCAR', '\tParUserOSCAR = OSCAR_APP', '\tParPwdOSCAR = ********', '\tParRepSocle = /work/home/dsprd1/applications/stech/datastage/', '\tParRepTmp = /work/home/dsprd1/applications/soc/oscar/datastage/temp/', '\tParRepLog = /work/home/dsprd1/applications/soc/oscar/datastage/log/', '\tParMailLstDiff = log.unix@sacem.fr', '\tParMailEquipeSA = log.unix@sacem.fr', '\tParEtapeTraitement = INIT ', '\tParNomPersSo0510 = FF_Pers_So0510', '\tParNomCarriereSo0511 = FF_Carriere_So0511', '\tParNomAdresseSo0512 = FF_Adresse_So0512', '\tParNomNumTelSo0513 = FF_Telephone_So0513', '\tParNomAyantDroitSo0514 = FF_AyantDroit_So0514', '\tParNomApportSo0519 = FF_Apport_So0519', '\tParNomPersSo0510Nx = M/13/F50/20/SO0510', '\tParNomCarriereSo0511Nx = M/13/F50/20/SO0511', '\tParNomAdresseSo0512Nx = M/13/F50/20/SO0512', '\tParNomNumTelSo0513Nx = M/13/F50/20/SO0513', '\tParNomAyantDroitSo0514Nx = M/13/F50/20/SO0514', '\tParNomApportSo0519Nx = M/13/F50/20/SO0519', '\tParRepDbsoc = /work/home/dsprd1/applications/soc/oscar/datastage/fichier/dbsoc/', '\tParRepNx = /work/home/dsprd1/applications/soc/oscar/datastage/nx/', '\tParSiteNx = MCPPROD', '\tParUserNx = EXP', '\tParNomPackNx = RE', '\tParScriptTransfertNx = STECH_TransUnixNx_v1.sh', '\tDSJobController = SeqOSCARDechrgDbSoc']"
FF_Carriere_So0511,SOC-OSCARprdBatch__OSCARDechrgDbSoc,4036,IIS-DSTAGE-RUN-I-0019,['\tBatch::OSCARDechrgDbSoc..JobControl (+++++ Routine STECHEcritureJournal): Transfert Unix->NX : [FF_Carriere_So0511] -> [(EXP)M/13/F50/20/SO0511/FTPDATA/147 ON RE]']
FF_Apport_So0519,SOC-OSCARprdBatch__OSCARDechrgDbSoc,3965,IIS-DSTAGE-RUN-I-0070,"['\tStarting Job Batch::OSCARDechrgDbSoc.', '\tParPentagramme = OSCAR', '\tParIdTraitement = DechrgDbSoc', '\tParRepHash = /work/home/dsprd1/applications/soc/oscar/datastage/hash/', '\tParBaseOSCAR = POSCAR', '\tParUserOSCAR = OSCAR_APP', '\tParPwdOSCAR = ********', '\tParRepSocle = /work/home/dsprd1/applications/stech/datastage/', '\tParRepTmp = /work/home/dsprd1/applications/soc/oscar/datastage/temp/', '\tParRepLog = /work/home/dsprd1/applications/soc/oscar/datastage/log/', '\tParMailLstDiff = log.unix@sacem.fr', '\tParMailEquipeSA = log.unix@sacem.fr', '\tParEtapeTraitement = INIT ', '\tParNomPersSo0510 = FF_Pers_So0510', '\tParNomCarriereSo0511 = FF_Carriere_So0511', '\tParNomAdresseSo0512 = FF_Adresse_So0512', '\tParNomNumTelSo0513 = FF_Telephone_So0513', '\tParNomAyantDroitSo0514 = FF_AyantDroit_So0514', '\tParNomApportSo0519 = FF_Apport_So0519', '\tParNomPersSo0510Nx = M/13/F50/20/SO0510', '\tParNomCarriereSo0511Nx = M/13/F50/20/SO0511', '\tParNomAdresseSo0512Nx = M/13/F50/20/SO0512', '\tParNomNumTelSo0513Nx = M/13/F50/20/SO0513', '\tParNomAyantDroitSo0514Nx = M/13/F50/20/SO0514', '\tParNomApportSo0519Nx = M/13/F50/20/SO0519', '\tParRepDbsoc = /work/home/dsprd1/applications/soc/oscar/datastage/fichier/dbsoc/', '\tParRepNx = /work/home/dsprd1/applications/soc/oscar/datastage/nx/', '\tParSiteNx = MCPPROD', '\tParUserNx = EXP', '\tParNomPackNx = RE', '\tParScriptTransfertNx = STECH_TransUnixNx_v1.sh', '\tDSJobController = SeqOSCARDechrgDbSoc']"
FF_Apport_So0519,SOC-OSCARprdBatch__OSCARDechrgDbSoc,4044,IIS-DSTAGE-RUN-I-0019,['\tBatch::OSCARDechrgDbSoc..JobControl (+++++ Routine STECHEcritureJournal): Transfert Unix->NX : [FF_Apport_So0519] -> [(EXP)M/13/F50/20/SO0519/FTPDATA/147 ON RE]']
FF_ULYSS_ExtrLigPourRionViaPenel_,SUPprdPENELChrgLigProgUlyss40FfOraProg,623,IIS-DSTAGE-RUN-I-0070,"['\tStarting Job PENELChrgLigProgUlyss40FfOraProg.', '\tParPentagramme = PENEL', '\tParIdTraitement = ChrgLigProgUlyss', '\tParBasePENEL = PPENEL', '\tParUserPENEL = PENEL_APP', '\tParPwdPENEL = ********', '\tParRepSrc = /work/home/dsprd1/applications/sup/penel/datastage/source/', '\tParRepHash = /work/home/dsprd1/applications/sup/penel/datastage/hash/', '\tParNomFicSrc = FF_ULYSS_ExtrLigPourRionViaPenel_20190523182718', '\tDSJobController = Batch::PENELChrgLigProgUlyss']"
FF_ULYSS_ExtrLigPourRionViaPenel_20190523182718,SUPprdPENELChrgLigProgUlyss40FfOraProg,623,IIS-DSTAGE-RUN-I-0070,"['\tStarting Job PENELChrgLigProgUlyss40FfOraProg.', '\tParPentagramme = PENEL', '\tParIdTraitement = ChrgLigProgUlyss', '\tParBasePENEL = PPENEL', '\tParUserPENEL = PENEL_APP', '\tParPwdPENEL = ********', '\tParRepSrc = /work/home/dsprd1/applications/sup/penel/datastage/source/', '\tParRepHash = /work/home/dsprd1/applications/sup/penel/datastage/hash/', '\tParNomFicSrc = FF_ULYSS_ExtrLigPourRionViaPenel_20190523182718', '\tDSJobController = Batch::PENELChrgLigProgUlyss']"
FF_IDOLS_OSCAR_PERSON_EDIT_REP.csv,UTIprdBatch__IDOLSChrgEdtrNumpers,2977,IIS-DSTAGE-RUN-I-0019,['\tBatch::IDOLSChrgEdtrNumpers..JobControl (+++++ Routine STECHEcritureJournal): =============== Fichier #1/1 [FF_IDOLS_OSCAR_PERSON_EDIT_REP.csv]']
FF_IDOLS_OSCAR_PERSON_EDIT_REP.csv,UTIprdBatch__IDOLSChrgEdtrNumpers,2980,IIS-DSTAGE-RUN-I-0034,"['\tBatch::IDOLSChrgEdtrNumpers -> (IDOLSChrgEdtrNumpers10FfOraNumpers): Job run requested', '\tMode (row/warn limits) = 0/50', '\tJob Parameters --->', '\tParPentagramme=IDOLS', '\tParIdTraitement=ChrgEdtrNumpers', '\tParBaseIDOSR=PIDOSR', '\tParUserIDOSR=idosr_app', '\tParPwdIDOSR=********', '\tParRepSrc=/work/home/dsprd1/applications/uti/idols/datastage/fichier/source/', '\tParNomFicEdtrNumpers=FF_IDOLS_OSCAR_PERSON_EDIT_REP.csv', '\tDSJobController=Batch::IDOLSChrgEdtrNumpers']"
FF_IDOLS_OSCAR_PERSON_EDIT_REP.csv,UTIprdBatch__IDOLSChrgEdtrNumpers,2989,IIS-DSTAGE-RUN-I-0019,"['\tBatch::IDOLSChrgEdtrNumpers..JobControl (STECHDeplacerFichierV1): Déplacement effectué avec succès', '\tOrigine : [FF_IDOLS_OSCAR_PERSON_EDIT_REP.csv] dans [/work/home/dsprd1/applications/uti/idols/datastage/fichier/source/]', '\tDestination : [FF_IDOLS_OSCAR_PERSON_EDIT_REP.csv_20190527_200021] dans [/work/home/dsprd1/applications/uti/idols/datastage/fichier/archive/]']"
FF_IDOLS_OSCAR_PERSON_EDIT_REP.csv,UTIprdBatch__IDOLSChrgEdtrNumpers,2992,IIS-DSTAGE-RUN-I-0019,"['\tBatch::IDOLSChrgEdtrNumpers..JobControl (STECHCompression): Compression effectuée avec succès', '\tFichier compressé [FF_IDOLS_OSCAR_PERSON_EDIT_REP.csv_20190527_200021.gz] dans [/work/home/dsprd1/applications/uti/idols/datastage/fichier/archive/]']"
FF_IDOLS_OSCAR_PERSON_EDIT_REP.csv,UTIprdBatch__IDOLSChrgEdtrNumpers,2996,IIS-DSTAGE-RUN-I-0019,"['\tBatch::IDOLSChrgEdtrNumpers..JobControl (@@@@@ MAIL): Mail envoyé', 'Destinataire: andre.abhay@sacem.fr,laurent.fermond@sacem.fr', 'Sujet: IDOLS - ChrgEdtrNumpers - Chargement des fichiers contenant des numéros de personne', 'Contenu: >> Chargement de(s) fichier(s) des numéros de personne effectué.', '', '\t- FF_IDOLS_OSCAR_PERSON_EDIT_REP.csv']"
FF_IDOLS_OSCAR_PERSON_EDIT_REP,UTIprdBatch__IDOLSChrgEdtrNumpers,2966,IIS-DSTAGE-RUN-I-0070,"['\tStarting Job Batch::IDOLSChrgEdtrNumpers.', '\tParPentagramme = IDOLS', '\tParIdTraitement = ChrgEdtrNumpers', '\tParBaseIDOSR = PIDOSR', '\tParUserIDOSR = idosr_app', '\tParPwdIDOSR = ********', '\tParRepSocle = /work/home/dsprd1/applications/stech/datastage/', '\tParRepHash = /work/home/dsprd1/applications/uti/idols/datastage/hash/', '\tParRepLog = /work/home/dsprd1/applications/uti/idols/datastage/log/', '\tParRepSrc = /work/home/dsprd1/applications/uti/idols/datastage/fichier/source/', '\tParMailLstDiff = interunix@sacem.fr,julien.ditcharry@sacem.fr,log.strategie@sacem.fr', '\tParPrefixNomFicEdtrNumpers = FF_IDOLS_OSCAR_PERSON_EDIT_REP', '\tParRepArchive = /work/home/dsprd1/applications/uti/idols/datastage/fichier/archive/', '\tParMailEdtrHoldingOscar = andre.abhay@sacem.fr,laurent.fermond@sacem.fr', '\tDSJobController = SeqIDOLSChrgEdtrNumpers']"
FF_IDOLS_OSCAR_PERSON_EDIT_REP,UTIprdBatch__IDOLSChrgEdtrNumpers,2977,IIS-DSTAGE-RUN-I-0019,['\tBatch::IDOLSChrgEdtrNumpers..JobControl (+++++ Routine STECHEcritureJournal): =============== Fichier #1/1 [FF_IDOLS_OSCAR_PERSON_EDIT_REP.csv]']
FF_IDOLS_OSCAR_PERSON_EDIT_REP,UTIprdBatch__IDOLSChrgEdtrNumpers,2980,IIS-DSTAGE-RUN-I-0034,"['\tBatch::IDOLSChrgEdtrNumpers -> (IDOLSChrgEdtrNumpers10FfOraNumpers): Job run requested', '\tMode (row/warn limits) = 0/50', '\tJob Parameters --->', '\tParPentagramme=IDOLS', '\tParIdTraitement=ChrgEdtrNumpers', '\tParBaseIDOSR=PIDOSR', '\tParUserIDOSR=idosr_app', '\tParPwdIDOSR=********', '\tParRepSrc=/work/home/dsprd1/applications/uti/idols/datastage/fichier/source/', '\tParNomFicEdtrNumpers=FF_IDOLS_OSCAR_PERSON_EDIT_REP.csv', '\tDSJobController=Batch::IDOLSChrgEdtrNumpers']"
